Reporting Year,Reporting Month,D_Name,Proj_Name,Sec_NAme,AWC_ID,AWc_Name,Tot_Children_0to6M,Tot_Children_SC_0to6M,Tot_Children_ST_0to6M,Tot_Children_BC_0to6M,Tot_Children_OC_0to6M,Tot_Children_7Mto3Y,Tot_Children_SC_7Mto3Y,Tot_Children_ST_7Mto3Y,Tot_Children_BC_7Mto3Y,Tot_Children_OC_7Mto3Y,Tot_Children_3Yto6Y,Tot_Children_SC_3Yto6Y,Tot_Children_ST_3Yto6Y,Tot_Children_BC_3Yto6Y,Tot_Children_OC_3Yto6Y
2023,11,MANCHERIAL,LUXETTIPET,LUXETTIPET,1909062,Modela - II,0,0,0,0,0,14,0,0,14,0,26,0,0,26,0
2023,11,MANCHERIAL,LUXETTIPET,LUXETTIPET,1909063,Itkyala -II,8,3,0,5,0,50,8,0,42,0,29,3,0,26,0
2023,11,MANCHERIAL,LUXETTIPET,VENKATRAOPET,1909064,Chandaram - II,1,1,0,0,0,27,8,0,17,2,13,7,0,6,0
2023,11,MANCHERIAL,LUXETTIPET,VENKATRAOPET,1909065,Pathakommugudem,9,3,0,5,1,37,9,0,27,1,24,10,1,13,0
2023,11,MANCHERIAL,LUXETTIPET,VENKATRAOPET,1909066,Kothakommugudem,7,0,0,7,0,54,8,0,46,0,33,3,0,28,2
2023,11,MANCHERIAL,LUXETTIPET,VENKATRAOPET,1909067,Hanmanthpalli,6,0,0,6,0,30,6,0,23,1,14,2,0,12,0
2023,11,MANCHERIAL,LUXETTIPET,VENKATRAOPET,1909068,Rangampet,2,0,0,2,0,28,6,4,17,1,43,18,5,20,0
2023,11,MANCHERIAL,LUXETTIPET,VENKATRAOPET,1909069,Indanbatti,2,0,0,2,0,23,3,0,20,0,38,9,1,28,0
2023,11,MANCHERIAL,LUXETTIPET,LUXETTIPET,1909070,Luxettipet-IX ,4,0,0,2,2,39,0,1,16,22,67,0,1,40,26
2023,11,MANCHERIAL,LUXETTIPET,VENKATRAOPET,1909071,Kothapally,0,0,0,0,0,20,0,0,20,0,13,0,0,13,0
2023,11,MANCHERIAL,LUXETTIPET,LUXETTIPET,1909072,Shanthapur,5,3,1,1,0,19,19,0,0,0,14,14,0,0,0
2023,11,MANCHERIAL,LUXETTIPET,LUXETTIPET,1909073,Ankathpally,7,0,0,7,0,28,0,0,28,0,13,1,0,12,0
2023,11,MANCHERIAL,LUXETTIPET,LUXETTIPET,1909074,suraram,3,2,0,1,0,38,2,0,21,15,28,2,0,18,8
2023,11,MANCHERIAL,LUXETTIPET,LUXETTIPET,1909075,Gullakota - II,2,1,0,1,0,37,22,2,12,1,27,12,0,15,0
2023,11,MANCHERIAL,LUXETTIPET,LUXETTIPET,1909076,Laxmipur-II,2,1,0,1,0,23,0,0,23,0,19,4,0,15,0
2023,11,MANCHERIAL,LUXETTIPET,VENKATRAOPET,1909077,Thimmapur _II,3,1,0,2,0,22,3,0,18,1,22,7,0,15,0
2023,11,MANCHERIAL,LUXETTIPET,VENKATRAOPET,1909078,Elkapalli,4,0,0,4,0,12,2,0,10,0,15,0,0,15,0
2023,11,MANCHERIAL,LUXETTIPET,LUXETTIPET,1909079,Luxettipet - I,7,0,0,7,0,40,3,0,34,3,45,1,0,37,7
2023,11,MANCHERIAL,LUXETTIPET,LUXETTIPET,1909080,Luxettipet - II,3,1,1,1,0,27,2,0,12,13,24,1,0,14,9
2023,11,MANCHERIAL,LUXETTIPET,LUXETTIPET,1909081,Luxettipet - III,0,0,0,0,0,6,2,1,2,1,28,5,4,14,5
2023,11,MANCHERIAL,LUXETTIPET,LUXETTIPET,1909082,Modela-I,7,7,0,0,0,22,22,0,0,0,31,30,0,1,0
2023,11,MANCHERIAL,LUXETTIPET,LUXETTIPET,1909083,Itikyala-I,0,0,0,0,0,36,6,1,26,3,32,9,0,21,2
2023,11,MANCHERIAL,LUXETTIPET,VENKATRAOPET,1909084,Chandaram-I,0,0,0,0,0,25,13,4,8,0,33,10,8,15,0
2023,11,MANCHERIAL,LUXETTIPET,VENKATRAOPET,1909085,Dowdepalli -I,5,2,0,2,1,14,1,0,7,6,8,2,0,6,0
2023,11,MANCHERIAL,LUXETTIPET,VENKATRAOPET,1909086,Dowdepalli -II,0,0,0,0,0,13,8,0,5,0,21,21,0,0,0
2023,11,MANCHERIAL,LUXETTIPET,VENKATRAOPET,1909087,Venktraopet-I,2,0,1,1,0,26,12,0,13,1,17,8,0,9,0
2023,11,MANCHERIAL,LUXETTIPET,VENKATRAOPET,1909088,Venktraopet-II,3,0,0,3,0,48,15,0,32,1,26,11,0,15,0
2023,11,MANCHERIAL,LUXETTIPET,VENKATRAOPET,1909089,Kothur,20,11,0,8,1,30,11,1,18,0,23,12,0,11,0
2023,11,MANCHERIAL,LUXETTIPET,LUXETTIPET,1909090,Uthkoor - I,4,4,0,0,0,46,34,0,9,3,15,10,0,3,2
2023,11,MANCHERIAL,LUXETTIPET,VENKATRAOPET,1909091,Doudepalli-III,3,0,0,3,0,11,0,0,11,0,13,2,0,11,0
2023,11,MANCHERIAL,LUXETTIPET,LUXETTIPET,1909092,Laxmipur-I,0,0,0,0,0,17,2,0,15,0,57,18,0,39,0
2023,11,MANCHERIAL,LUXETTIPET,VENKATRAOPET,1909093,Thimmapur-I,9,4,1,4,0,35,19,2,13,1,21,10,3,8,0
2023,11,MANCHERIAL,LUXETTIPET,LUXETTIPET,1909094,Gullakota-I,1,0,0,1,0,26,1,0,25,0,38,6,0,32,0
2023,11,MANCHERIAL,LUXETTIPET,LUXETTIPET,1909095,Pothapalli,2,1,0,1,0,17,8,1,5,3,16,8,0,8,0
2023,11,MANCHERIAL,LUXETTIPET,VENKATRAOPET,1909096,Balraopet,3,0,0,3,0,34,6,0,28,0,31,7,0,24,0
2023,11,MANCHERIAL,LUXETTIPET,VENKATRAOPET,1909097,Jendavankatapur-I,0,0,0,0,0,24,0,6,17,1,27,0,7,20,0
2023,11,MANCHERIAL,LUXETTIPET,LUXETTIPET,1909098,Mittapally,8,4,0,4,0,33,23,0,10,0,22,14,0,8,0
2023,11,MANCHERIAL,LUXETTIPET,VENKATRAOPET,1909099,Ellaram,5,2,0,3,0,41,14,0,27,0,22,8,0,14,0
2023,11,MANCHERIAL,LUXETTIPET,LUXETTIPET,1909100,Luxettipet-VI,7,2,1,0,4,50,3,1,17,29,31,2,0,8,21
2023,11,MANCHERIAL,MANCHERIAL,HAJIPUR,1909101,Peddampeta - i,3,1,1,1,0,30,7,11,12,0,33,9,15,9,0
2023,11,MANCHERIAL,MANCHERIAL,HAJIPUR,1909102,Peddampeta - II,3,1,0,2,0,25,3,1,21,0,25,4,0,21,0
2023,11,MANCHERIAL,MANCHERIAL,HAJIPUR,1909103,Buddepalli,3,1,0,2,0,25,20,0,4,1,26,21,0,5,0
2023,11,MANCHERIAL,MANCHERIAL,HAJIPUR,1909104,Hazipur,4,3,0,1,0,40,11,0,28,1,23,6,0,17,0
2023,11,MANCHERIAL,MANCHERIAL,HAJIPUR,1909105,Sabbepalli - I,0,0,0,0,0,40,24,0,16,0,40,28,0,12,0
2023,11,MANCHERIAL,MANCHERIAL,HAJIPUR,1909106,Sabbepalli - II,7,3,3,1,0,30,20,4,6,0,17,11,6,0,0
2023,11,MANCHERIAL,MANCHERIAL,HAJIPUR,1909107,Teekannapalli,6,3,0,3,0,29,11,0,17,1,23,11,0,12,0
2023,11,MANCHERIAL,MANCHERIAL,HAJIPUR,1909108,Padthanpalli,3,0,0,3,0,34,8,0,26,0,34,10,0,23,1
2023,11,MANCHERIAL,MANCHERIAL,HAJIPUR,1909109,Karnamamidi,1,1,0,0,0,39,6,0,33,0,34,9,0,25,0
2023,11,MANCHERIAL,MANCHERIAL,HAJIPUR,1909110,Kondapalli,5,1,0,2,2,20,7,0,11,2,19,11,0,6,2
2023,11,MANCHERIAL,MANCHERIAL,HAJIPUR,1909111,Rapalli-I,0,0,0,0,0,0,0,0,0,0,20,14,1,3,2
2023,11,MANCHERIAL,MANCHERIAL,HAJIPUR,1909112,Rapalli-II,11,1,0,10,0,27,5,0,20,2,30,11,0,14,5
2023,11,MANCHERIAL,MANCHERIAL,HAJIPUR,1909113,Narsingapur,4,0,0,4,0,25,2,0,23,0,39,4,0,35,0
2023,11,MANCHERIAL,MANCHERIAL,HAJIPUR,1909114,Namnoor-I,0,0,0,0,0,34,6,0,28,0,37,7,0,30,0
2023,11,MANCHERIAL,MANCHERIAL,HAJIPUR,1909115,Namnoor-II,4,0,0,4,0,23,3,0,20,0,20,5,0,15,0
2023,11,MANCHERIAL,MANCHERIAL,HAJIPUR,1909116,Gudipet,13,0,0,13,0,23,2,0,20,1,27,3,0,24,0
2023,11,MANCHERIAL,MANCHERIAL,HAJIPUR,1909117,Dubbapalli,8,2,1,5,0,51,13,0,38,0,46,17,0,29,0
2023,11,MANCHERIAL,MANCHERIAL,HAJIPUR,1909118,Mulkalla - I,5,0,1,4,0,30,4,4,22,0,25,2,1,22,0
2023,11,MANCHERIAL,MANCHERIAL,HAJIPUR,1909119,Mulkalla - II,4,0,1,3,0,25,5,0,20,0,45,4,2,39,0
2023,11,MANCHERIAL,MANCHERIAL,HAJIPUR,1909120,Mulkalla - III,0,0,0,0,0,9,4,0,5,0,55,22,0,33,0
2023,11,MANCHERIAL,MANCHERIAL,HAJIPUR,1909121,Vempally,8,3,0,5,0,53,20,1,32,0,45,14,0,31,0
2023,11,MANCHERIAL,MANCHERIAL,naspur,1909122,Srirampur,8,7,0,0,1,36,9,6,15,6,25,10,3,11,1
2023,11,MANCHERIAL,MANCHERIAL,naspur,1909123,Thegalpahad,9,4,0,4,1,63,34,4,24,1,26,18,0,8,0
2023,11,MANCHERIAL,MANCHERIAL,naspur,1909124,singapur-I,2,1,0,1,0,26,10,0,16,0,31,7,0,23,1
2023,11,MANCHERIAL,MANCHERIAL,naspur,1909125,Thallapally-I,6,1,1,4,0,80,23,7,44,6,22,2,0,18,2
2023,11,MANCHERIAL,MANCHERIAL,naspur,1909126,Thallapally-II,9,3,0,5,1,49,18,0,26,5,20,7,0,13,0
2023,11,MANCHERIAL,MANCHERIAL,naspur,1909127,Naspur-I,5,0,0,3,2,74,5,1,44,24,22,0,1,15,6
2023,11,MANCHERIAL,MANCHERIAL,naspur,1909128,Naspur-II,4,1,0,3,0,43,10,1,23,9,25,2,1,20,2
2023,11,MANCHERIAL,MANCHERIAL,naspur,1909129,Naspur-III,4,4,0,0,0,55,39,0,15,1,27,24,0,3,0
2023,11,MANCHERIAL,MANCHERIAL,OLD MANCHERIAL,1909130,Mancherial - I,9,0,0,8,1,40,0,4,33,3,12,0,2,9,1
2023,11,MANCHERIAL,LUXETTIPET,LUXETTIPET,1909131,Luxettipet-VIII,3,1,0,2,0,34,14,2,13,5,41,6,1,26,8
2023,11,MANCHERIAL,MANCHERIAL,ASHOK ROAD,1909132,Cabin Area-I,5,0,1,4,0,22,4,1,16,1,11,0,0,11,0
2023,11,MANCHERIAL,MANCHERIAL,naspur,1909133,R K 6 Huts-I,5,1,0,4,0,46,18,3,25,0,31,4,0,26,1
2023,11,MANCHERIAL,MANCHERIAL,naspur,1909134,Seetrampally-I,4,1,0,2,1,29,9,0,19,1,16,2,0,13,1
2023,11,MANCHERIAL,MANCHERIAL,HAJIPUR,1909135,Ryali,2,2,0,0,0,23,7,12,4,0,32,11,14,5,2
2023,11,MANCHERIAL,MANCHERIAL,HAJIPUR,1909136,Nagaram,2,1,1,0,0,18,0,12,6,0,22,0,16,6,0
2023,11,MANCHERIAL,MANCHERIAL,HAJIPUR,1909137,Gadpur,6,0,4,2,0,30,8,11,10,1,21,5,10,6,0
2023,11,MANCHERIAL,MANCHERIAL,naspur,1909138,Tank Area,2,1,0,1,0,40,10,3,25,2,18,3,2,13,0
2023,11,MANCHERIAL,MANCHERIAL,naspur,1909139,Sangamallliah palle,10,1,1,8,0,47,8,3,33,3,15,2,1,12,0
2023,11,MANCHERIAL,MANCHERIAL,naspur,1909140,Sundaraiah Nagar,1,0,0,1,0,55,8,3,41,3,33,14,0,18,1
2023,11,MANCHERIAL,MANCHERIAL,naspur,1909141,Uru Srirampur,1,0,0,1,0,29,17,4,8,0,28,17,0,11,0
2023,11,MANCHERIAL,MANCHERIAL,naspur,1909142,Subhashnagar,1,0,0,0,1,69,26,6,20,17,22,11,1,6,4
2023,11,MANCHERIAL,MANCHERIAL,naspur,1909143,Singapur-II,13,4,0,6,3,65,16,4,37,8,21,6,3,9,3
2023,11,MANCHERIAL,MANCHERIAL,naspur,1909144,Seetrampally-II,10,3,0,7,0,39,20,0,14,5,21,15,0,5,1
2023,11,MANCHERIAL,MANCHERIAL,naspur,1909145,Kotha Komugudiselu,8,0,1,7,0,51,5,0,44,2,24,1,1,22,0
2023,11,MANCHERIAL,MANCHERIAL,naspur,1909146,Naspoor - IV,5,0,0,4,1,44,11,0,28,5,44,16,0,24,4
2023,11,MANCHERIAL,MANCHERIAL,RAMNAGAR,1909147,Sri Sri Nagar,3,3,0,0,0,37,16,0,17,4,25,19,0,6,0
2023,11,MANCHERIAL,MANCHERIAL,RAMNAGAR,1909148,Sunnambatti - I,7,2,2,3,0,53,8,0,44,1,46,8,2,35,1
2023,11,MANCHERIAL,MANCHERIAL,RAMNAGAR,1909149,Sunnambatti - II,0,0,0,0,0,43,2,3,36,2,66,4,1,58,3
2023,11,MANCHERIAL,MANCHERIAL,RAMNAGAR,1909150,Sunnambatti - III,0,0,0,0,0,44,13,0,27,4,50,24,0,23,3
2023,11,MANCHERIAL,MANCHERIAL,ASHOK ROAD,1909151,Ashok Road-I,4,1,1,2,0,22,0,0,20,2,21,1,0,19,1
2023,11,MANCHERIAL,MANCHERIAL,ASHOK ROAD,1909152,Ashok Road-II,1,0,0,1,0,37,2,1,28,6,29,4,3,20,2
2023,11,MANCHERIAL,MANCHERIAL,ASHOK ROAD,1909153,Ashok Road-III,5,0,0,3,2,16,0,0,7,9,19,0,0,15,4
2023,11,MANCHERIAL,LUXETTIPET,Dandepalle,1909154,Karunapet (ST Colony) (Mini),6,0,6,0,0,12,0,11,1,0,18,2,16,0,0
2023,11,MANCHERIAL,MANCHERIAL,ASHOK ROAD,1909155,Hamaliwada -2,0,0,0,0,0,30,5,1,22,2,36,5,1,29,1
2023,11,MANCHERIAL,MANCHERIAL,ASHOK ROAD,1909156,Arkalawada-I,3,0,0,2,1,29,1,3,22,3,35,1,1,32,1
2023,11,MANCHERIAL,MANCHERIAL,ASHOK ROAD,1909157,Gopalawada,1,0,0,1,0,38,8,1,26,3,30,15,1,14,0
2023,11,MANCHERIAL,MANCHERIAL,ASHOK ROAD,1909158,Cabin Area,1,0,0,1,0,27,6,6,13,2,30,11,2,16,1
2023,11,MANCHERIAL,MANCHERIAL,ASHOK ROAD,1909159,Gandhinagar-I,1,1,0,0,0,30,8,1,21,0,25,7,0,18,0
2023,11,MANCHERIAL,MANCHERIAL,ASHOK ROAD,1909160,Vemulabasthi,0,0,0,0,0,28,5,1,22,0,27,1,0,23,3
2023,11,MANCHERIAL,MANCHERIAL,ASHOK ROAD,1909161,Kottagudesulu -1,1,1,0,0,0,24,1,0,14,9,32,1,0,23,8
2023,11,MANCHERIAL,MANCHERIAL,ASHOK ROAD,1909162,Arkalawada-II,3,0,0,3,0,31,0,0,30,1,45,3,3,35,4
2023,11,MANCHERIAL,MANCHERIAL,ASHOK ROAD,1909163,Kottagudesulu -3,4,0,0,4,0,28,6,0,20,2,22,6,0,13,3
2023,11,MANCHERIAL,MANCHERIAL,ASHOK ROAD,1909164,Kottagudesulu -4,1,0,0,1,0,9,0,1,7,1,20,1,1,18,0
2023,11,MANCHERIAL,MANCHERIAL,ASHOK ROAD,1909165,Doragaripalli-I,3,1,0,2,0,10,0,3,7,0,24,0,9,15,0
2023,11,MANCHERIAL,MANCHERIAL,OLD MANCHERIAL,1909166,Iqbal Haimavathinagar,6,0,0,3,3,53,4,1,15,33,29,3,0,18,8
2023,11,MANCHERIAL,MANCHERIAL,ACC ,1909167,ACC-I,2,0,1,1,0,21,5,2,13,1,24,9,2,12,1
2023,11,MANCHERIAL,MANCHERIAL,ACC ,1909168,ACC-II,2,0,0,1,1,23,1,1,19,2,30,1,2,26,1
2023,11,MANCHERIAL,MANCHERIAL,ACC ,1909169,ACC-III,7,2,0,4,1,36,8,0,19,9,35,9,0,17,9
2023,11,MANCHERIAL,MANCHERIAL,ACC ,1909170,ACC-IV,3,2,0,0,1,25,15,0,8,2,28,19,0,7,2
2023,11,MANCHERIAL,MANCHERIAL,ACC ,1909171,ACC-V,4,2,0,2,0,26,11,0,14,1,25,10,1,14,0
2023,11,MANCHERIAL,MANCHERIAL,OLD MANCHERIAL,1909172,Andalamma Coloney,7,0,0,5,2,20,4,0,16,0,42,10,0,25,7
2023,11,MANCHERIAL,MANCHERIAL,ACC ,1909173,Andhra coloney,2,0,0,2,0,26,6,2,17,1,33,7,2,22,2
2023,11,MANCHERIAL,MANCHERIAL,OLD MANCHERIAL,1909174,Water Tank Area,8,0,0,3,5,46,1,2,12,31,30,2,1,12,15
2023,11,MANCHERIAL,MANCHERIAL,ACC ,1909175,Voddara Coloney,8,3,0,5,0,33,9,0,21,3,27,5,0,19,3
2023,11,MANCHERIAL,MANCHERIAL,ACC ,1909176,Gouthaminagar,2,1,0,0,1,33,9,0,22,2,27,3,0,16,8
2023,11,MANCHERIAL,MANCHERIAL,ACC ,1909177,Islampura - I,14,1,1,9,3,45,13,1,21,10,34,4,1,19,10
2023,11,MANCHERIAL,MANCHERIAL,ACC ,1909178,Islampura - II,7,0,0,5,2,69,1,0,60,8,26,0,1,21,4
2023,11,MANCHERIAL,MANCHERIAL,OLD MANCHERIAL,1909179,Indiranagar,7,1,0,4,2,47,9,1,32,5,29,3,1,23,2
2023,11,MANCHERIAL,MANCHERIAL,ACC ,1909180,Reddy Coloney,7,1,0,4,2,28,3,2,20,3,23,3,1,18,1
2023,11,MANCHERIAL,MANCHERIAL,ACC ,1909181,Chinthapanduwada,6,0,0,5,1,31,2,0,25,4,24,2,0,19,3
2023,11,MANCHERIAL,MANCHERIAL,ACC ,1909182,Merawada,3,0,0,2,1,34,2,0,30,2,23,2,2,18,1
2023,11,MANCHERIAL,MANCHERIAL,ACC ,1909183,Sanjeevaiah Coloney,0,0,0,0,0,35,18,0,5,12,46,17,0,9,20
2023,11,MANCHERIAL,MANCHERIAL,ACC ,1909184,Sapaiwada,0,0,0,0,0,15,3,0,11,1,25,7,0,16,2
2023,11,MANCHERIAL,MANCHERIAL,OLD MANCHERIAL,1909185,Medariwada-I,7,0,0,6,1,33,12,2,16,3,27,4,4,18,1
2023,11,MANCHERIAL,MANCHERIAL,OLD MANCHERIAL,1909186,Medariwada-II,11,3,0,8,0,49,2,3,44,0,45,3,0,42,0
2023,11,MANCHERIAL,MANCHERIAL,OLD MANCHERIAL,1909187,Old Manchirial-I,3,0,0,2,1,51,10,1,39,1,38,11,1,26,0
2023,11,MANCHERIAL,MANCHERIAL,OLD MANCHERIAL,1909188,Old Manchirial-II,1,0,0,0,1,35,0,17,18,0,42,3,20,19,0
2023,11,MANCHERIAL,MANCHERIAL,OLD MANCHERIAL,1909189,Old Manchirial-III,4,0,0,4,0,47,2,1,43,1,37,2,0,35,0
2023,11,MANCHERIAL,MANCHERIAL,OLD MANCHERIAL,1909190,Old Manchirial-IV,8,1,0,7,0,30,12,1,15,2,30,6,1,23,0
2023,11,MANCHERIAL,MANCHERIAL,OLD MANCHERIAL,1909191,Old Manchirial-V,7,3,0,4,0,39,5,0,34,0,27,4,3,20,0
2023,11,MANCHERIAL,MANCHERIAL,OLD MANCHERIAL,1909192,Labour Coloney-I,4,0,0,4,0,27,1,0,25,1,24,3,0,20,1
2023,11,MANCHERIAL,MANCHERIAL,OLD MANCHERIAL,1909193,Labour Coloney-II,7,0,0,6,1,18,2,0,15,1,24,0,1,19,4
2023,11,MANCHERIAL,MANCHERIAL,OLD MANCHERIAL,1909194,L I C Coloney,5,0,0,3,2,35,4,3,21,7,39,4,1,30,4
2023,11,MANCHERIAL,MANCHERIAL,RAMNAGAR,1909195,Ramnagar-I,2,0,0,2,0,44,2,0,37,5,29,0,0,27,2
2023,11,MANCHERIAL,MANCHERIAL,RAMNAGAR,1909196,Ramnagar-II,0,0,0,0,0,55,0,0,55,0,17,1,0,16,0
2023,11,MANCHERIAL,MANCHERIAL,RAMNAGAR,1909197,Ramnagar-III,11,0,1,9,1,69,3,1,62,3,32,0,0,31,1
2023,11,MANCHERIAL,MANCHERIAL,RAMNAGAR,1909198,N T R Nagar-I,3,1,0,2,0,33,3,9,20,1,34,0,7,27,0
2023,11,MANCHERIAL,MANCHERIAL,RAMNAGAR,1909199,N T R Nagar-II,7,5,0,2,0,33,13,1,17,2,37,13,3,20,1
2023,11,MANCHERIAL,MANCHERIAL,RAMNAGAR,1909200,N T R Nagar-III,0,0,0,0,0,45,37,0,6,2,29,21,0,7,1
2023,11,MANCHERIAL,MANCHERIAL,RAMNAGAR,1909201,Garimilla-I,8,0,0,7,1,44,2,3,37,2,54,4,1,48,1
2023,11,MANCHERIAL,MANCHERIAL,RAMNAGAR,1909202,Garimilla-II,3,0,0,2,1,48,4,0,36,8,32,2,0,25,5
2023,11,MANCHERIAL,MANCHERIAL,RAMNAGAR,1909203,Garimilla-III,4,0,0,4,0,45,9,2,32,2,43,3,3,32,5
2023,11,MANCHERIAL,MANCHERIAL,RAMNAGAR,1909204,Musleembasthi-I,2,0,0,0,2,32,11,0,5,16,45,8,0,30,7
2023,11,MANCHERIAL,MANCHERIAL,RAMNAGAR,1909205,Musleembasthi-II,2,0,0,1,1,26,5,2,7,12,33,0,2,26,5
2023,11,MANCHERIAL,MANCHERIAL,RAMNAGAR,1909206,Bhagavanthamwada-I,0,0,0,0,0,16,0,0,14,2,33,0,0,30,3
2023,11,MANCHERIAL,MANCHERIAL,RAMNAGAR,1909207,Goshevamandal,2,0,0,1,1,31,1,1,18,11,33,0,1,30,2
2023,11,MANCHERIAL,MANCHERIAL,OLD MANCHERIAL,1909208,Jafarnagar-I,8,2,1,2,3,45,3,1,23,18,31,0,0,20,11
2023,11,MANCHERIAL,MANCHERIAL,OLD MANCHERIAL,1909209,Jafarnagar-II,0,0,0,0,0,30,2,0,23,5,27,1,0,21,5
2023,11,MANCHERIAL,MANCHERIAL,OLD MANCHERIAL,1909210,Sainagar,10,3,1,6,0,33,9,0,23,1,32,5,0,25,2
2023,11,MANCHERIAL,MANCHERIAL,POCHAM BASTHI,1909211,Gandderagadi,5,1,0,4,0,71,19,3,46,3,42,7,2,30,3
2023,11,MANCHERIAL,MANCHERIAL,POCHAM BASTHI,1909212,New Thimmapur,5,1,1,3,0,54,17,0,31,6,12,6,0,6,0
2023,11,MANCHERIAL,MANCHERIAL,POCHAM BASTHI,1909213,Kurmapalli(Kyathanpalli-I),5,0,0,5,0,41,2,1,36,2,26,2,1,21,2
2023,11,MANCHERIAL,MANCHERIAL,POCHAM BASTHI,1909214,Amarvadi,1,1,0,0,0,20,11,0,6,3,64,39,0,21,4
2023,11,MANCHERIAL,MANCHERIAL,POCHAM BASTHI,1909215,R K P Bhagathsingnagar,7,0,1,6,0,52,20,1,31,0,17,5,0,12,0
2023,11,MANCHERIAL,MANCHERIAL,ASHOK ROAD,1909216,Doragaripally - II,4,2,0,2,0,15,3,1,11,0,14,6,1,7,0
2023,11,MANCHERIAL,MANCHERIAL,ASHOK ROAD,1909217,Doragaripally - III,4,0,0,4,0,13,3,0,10,0,14,6,0,8,0
2023,11,MANCHERIAL,MANCHERIAL,ASHOK ROAD,1909218,Rajiv Nagar - I,11,3,3,3,2,32,7,2,14,9,26,6,1,16,3
2023,11,MANCHERIAL,MANCHERIAL,ASHOK ROAD,1909219,Rajiv Nagar - II,6,1,0,3,2,34,6,1,22,5,22,5,0,14,3
2023,11,MANCHERIAL,MANCHERIAL,ACC ,1909220,Rallapeta - I,7,0,0,4,3,54,1,1,17,35,23,0,1,13,9
2023,11,MANCHERIAL,MANCHERIAL,ACC ,1909221,Rallapeta - II,6,0,1,4,1,45,2,3,27,13,30,3,4,16,7
2023,11,MANCHERIAL,MANCHERIAL,RAMNAGAR,1909222,Ramnagar-IV,0,0,0,0,0,12,0,0,10,2,18,1,0,14,3
2023,11,MANCHERIAL,MANCHERIAL,VIDYANAGAR,1909223,Mandamarri - III,5,2,0,3,0,23,8,0,15,0,19,4,0,11,4
2023,11,MANCHERIAL,MANCHERIAL,VIDYANAGAR,1909224,Mandamarri-IV,3,0,0,3,0,27,8,1,18,0,21,8,0,13,0
2023,11,MANCHERIAL,MANCHERIAL,MANDAMARRI,1909225,Adilpeta,8,2,0,6,0,53,12,1,40,0,25,7,1,17,0
2023,11,MANCHERIAL,MANCHERIAL,MANDAMARRI,1909226,Mamidigattu-I,0,0,0,0,0,11,4,0,7,0,17,5,0,11,1
2023,11,MANCHERIAL,MANCHERIAL,MANDAMARRI,1909227,Chirrakunta-I,3,2,0,1,0,23,10,3,9,1,19,10,3,5,1
2023,11,MANCHERIAL,MANCHERIAL,MANDAMARRI,1909228,Lemur,3,2,1,0,0,29,22,6,0,1,37,23,13,0,1
2023,11,MANCHERIAL,MANCHERIAL,MANDAMARRI,1909229,Sarangapalli,5,0,0,3,2,27,5,1,9,12,26,5,1,9,11
2023,11,MANCHERIAL,MANCHERIAL,POCHAM BASTHI,1909230,Bokkalagutta,2,0,0,1,1,28,12,1,15,0,11,1,0,10,0
2023,11,MANCHERIAL,MANCHERIAL,RAMAN COLONY,1909231,Pulimadugu,4,0,4,0,0,66,1,63,2,0,48,0,47,1,0
2023,11,MANCHERIAL,MANCHERIAL,POCHAM BASTHI,1909232,Old Thimmapur,4,2,1,1,0,30,10,3,12,5,17,4,2,10,1
2023,11,MANCHERIAL,MANCHERIAL,MANDAMARRI,1909233,Ponnaram-I,2,1,0,1,0,15,6,0,9,0,8,5,0,2,1
2023,11,MANCHERIAL,MANCHERIAL,MANDAMARRI,1909234,(V)RAMAKRISHNAPUR-II,2,1,0,1,0,16,10,0,6,0,11,4,0,7,0
2023,11,MANCHERIAL,MANCHERIAL,POCHAM BASTHI,1909235,Dubbapalli,4,0,0,4,0,18,5,1,11,1,12,3,0,9,0
2023,11,MANCHERIAL,MANCHERIAL,RAMAN COLONY,1909236,Mandamarri-I,6,2,2,2,0,27,11,1,14,1,9,5,0,4,0
2023,11,MANCHERIAL,MANCHERIAL,VIDYANAGAR,1909237,Mandamarri - II,5,2,0,3,0,16,9,0,7,0,22,11,1,10,0
2023,11,MANCHERIAL,BELLAMPALLI(U),Kasipet,1909238,Kasipet-III,4,0,3,1,0,34,14,10,7,3,20,17,0,3,0
2023,11,MANCHERIAL,MANCHERIAL,POCHAM BASTHI,1909239,RKP Vidyanagar,11,3,1,7,0,46,19,5,18,4,15,8,2,4,1
2023,11,MANCHERIAL,BELLAMPALLI(U),Kasipet,1909240,Muthyampalli-II,7,0,0,7,0,55,2,0,51,2,28,0,0,28,0
2023,11,MANCHERIAL,BELLAMPALLI(U),Kasipet,1909241,Regulaguda,3,0,3,0,0,15,0,15,0,0,16,0,15,1,0
2023,11,MANCHERIAL,BELLAMPALLI(U),Kasipet,1909242,Komatichenu,5,5,0,0,0,30,29,1,0,0,29,28,0,1,0
2023,11,MANCHERIAL,BELLAMPALLI(U),Kasipet,1909243,Dharmaraopet,11,2,0,9,0,32,4,0,28,0,28,4,0,24,0
2023,11,MANCHERIAL,BELLAMPALLI(U),Kasipet,1909244,Konur,2,0,0,2,0,15,0,0,15,0,29,1,3,25,0
2023,11,MANCHERIAL,BELLAMPALLI(U),Kasipet,1909245,Peddanapalli,2,0,2,0,0,9,1,8,0,0,20,0,20,0,0
